sample	reference	predicted_accuracy	null_model_p0	null_model_p0_stdev	damage_model_p	damage_model_p_stdev	damage_model_pmin	damage_model_pmin_stdev	damage_model_pmax	damage_model_pmax_stdev	pvalue	qvalue	RMSE	nb_reads_aligned	coverage	reflen	CtoT-0	CtoT-1	CtoT-2	CtoT-3	CtoT-4	CtoT-5	CtoT-6	CtoT-7	CtoT-8	CtoT-9	CtoT-10	CtoT-11	CtoT-12	CtoT-13	CtoT-14	CtoT-15	CtoT-16	CtoT-17	CtoT-18	CtoT-19
BGG_QOSDA	NODE_22127_length_8220_cov_19.6	0.359	0.013	0.003	0.198	0.224	0.009	0.005	0.027	0.009	0.097	0.496	0.010	684	11.479	8220	0.013	0.043	0.016	0.027	0.011	0.018	0.000	0.017	0.028	0.010	0.000	0.000	0.000	0.000	0.011	0.027	0.009	0.020	0.009	0.011
BGG_QOSDA	NODE_687_length_106167_cov_79.2	0.981	0.001	0.000	0.185	0.213	0.001	0.000	0.002	0.001	0.115	0.544	0.001	34563	46.303	106167	0.001	0.004	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.000	0.001	0.001	0.001	0.001	0.001
BGG_QOSDA	NODE_4748_length_28113_cov_18.8	0.442	0.003	0.001	0.028	0.245	0.000	0.007	0.004	0.002	0.109	0.526	0.002	2137	10.861	28113	0.002	0.004	0.004	0.003	0.004	0.004	0.004	0.008	0.000	0.000	0.004	0.000	0.000	0.007	0.000	0.004	0.004	0.000	0.000	0.000
BGG_QOSDA	NODE_24015_length_7700_cov_17.5	0.293	0.004	0.002	0.491	0.423	0.003	0.002	0.015	0.007	0.110	0.526	0.007	544	10.204	7700	0.010	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.014	0.000	0.000	0.000	0.017	0.000
BGG_QOSDA	NODE_36483_length_5659_cov_17.5	0.245	0.004	0.002	0.041	0.367	0.000	0.017	0.007	0.005	0.108	0.526	0.006	435	10.364	5659	0.000	0.018	0.000	0.014	0.000	0.014	0.000	0.000	0.015	0.000	0.000	0.000	0.014	0.000	0.000	0.013	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_26733_length_7090_cov_112.4	0.589	0.003	0.001	0.000	0.513	0.001	0.012	0.004	0.002	0.110	0.526	0.004	3261	65.127	7090	0.000	0.007	0.002	0.002	0.003	0.005	0.000	0.000	0.000	0.008	0.015	0.005	0.003	0.003	0.003	0.003	0.000	0.000	0.002	0.000
BGG_QOSDA	NODE_19199_length_9146_cov_28.7	0.389	0.014	0.003	0.034	0.227	0.001	0.034	0.023	0.008	0.106	0.523	0.012	1191	17.771	9146	0.005	0.041	0.018	0.031	0.016	0.010	0.036	0.009	0.016	0.008	0.000	0.017	0.009	0.000	0.008	0.017	0.040	0.008	0.000	0.000
BGG_QOSDA	NODE_1117_length_78416_cov_41.9	0.901	0.001	0.000	0.459	0.288	0.001	0.000	0.002	0.001	0.093	0.496	0.001	13359	24.373	78416	0.002	0.003	0.000	0.001	0.000	0.000	0.000	0.000	0.001	0.000	0.001	0.001	0.002	0.000	0.000	0.000	0.001	0.001	0.001	0.001
BGG_QOSDA	NODE_14916_length_11158_cov_24.9	0.308	0.002	0.001	0.048	0.475	0.000	0.011	0.004	0.003	0.102	0.511	0.005	1290	15.741	11158	0.000	0.010	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_9711_length_15673_cov_17.7	0.312	0.002	0.001	0.037	0.440	0.000	0.009	0.003	0.002	0.101	0.507	0.003	1127	10.265	15673	0.000	0.008	0.000	0.000	0.000	0.006	0.000	0.012	0.000	0.006	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_18993_length_9230_cov_48.4	0.409	0.006	0.002	0.232	0.361	0.005	0.003	0.013	0.007	0.098	0.497	0.007	1873	28.271	9230	0.004	0.032	0.000	0.006	0.012	0.009	0.006	0.000	0.005	0.000	0.000	0.009	0.005	0.000	0.010	0.011	0.018	0.000	0.000	0.000
BGG_QOSDA	NODE_9223_length_16357_cov_14.9	0.321	0.002	0.001	0.238	0.524	0.002	0.002	0.005	0.003	0.096	0.496	0.004	1071	9.203	16357	0.000	0.009	0.006	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.006	0.006	0.000
BGG_QOSDA	NODE_23086_length_7947_cov_13.3	0.278	0.010	0.002	0.000	0.422	0.000	0.049	0.014	0.007	0.097	0.496	0.010	444	7.905	7947	0.000	0.028	0.000	0.000	0.027	0.014	0.018	0.016	0.030	0.000	0.000	0.018	0.016	0.000	0.000	0.000	0.017	0.000	0.000	0.014
BGG_QOSDA	NODE_32293_length_6182_cov_20.1	0.279	0.006	0.003	0.221	0.419	0.004	0.005	0.014	0.010	0.097	0.496	0.011	473	10.831	6182	0.000	0.034	0.020	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.021	0.000	0.026	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_54712_length_4249_cov_21.5	0.300	0.009	0.002	0.184	0.212	0.005	0.005	0.021	0.008	0.096	0.496	0.009	367	12.225	4249	0.011	0.029	0.020	0.019	0.000	0.020	0.000	0.019	0.000	0.000	0.000	0.000	0.019	0.017	0.017	0.000	0.000	0.000	0.000	0.016
BGG_QOSDA	NODE_56569_length_4147_cov_26.0	0.300	0.003	0.002	0.990	0.454	0.002	0.002	0.017	0.007	0.103	0.511	0.006	454	15.396	4147	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_4199_length_31074_cov_49.7	0.586	0.001	0.000	0.456	0.448	0.001	0.000	0.003	0.001	0.120	0.556	0.001	6179	28.327	31074	0.002	0.005	0.003	0.000	0.000	0.000	0.000	0.000	0.003	0.001	0.001	0.002	0.002	0.001	0.001	0.000	0.000	0.004	0.002	0.002
BGG_QOSDA	NODE_16086_length_10531_cov_81.0	0.495	0.002	0.000	0.028	0.264	0.000	0.006	0.003	0.001	0.050	0.316	0.002	3530	46.628	10531	0.000	0.004	0.008	0.003	0.003	0.003	0.003	0.000	0.003	0.003	0.000	0.000	0.006	0.000	0.003	0.000	0.003	0.003	0.000	0.000
BGG_QOSDA	NODE_80464_length_3248_cov_63.3	0.500	0.020	0.003	0.030	0.166	0.000	0.036	0.032	0.008	0.051	0.316	0.012	877	36.848	3248	0.031	0.027	0.050	0.012	0.011	0.040	0.014	0.011	0.041	0.011	0.034	0.026	0.000	0.021	0.021	0.013	0.012	0.024	0.000	0.000
BGG_QOSDA	NODE_10273_length_14984_cov_109.1	0.716	0.012	0.001	0.023	0.148	0.002	0.018	0.018	0.004	0.034	0.259	0.005	6776	63.284	14984	0.006	0.026	0.017	0.020	0.014	0.016	0.025	0.010	0.017	0.009	0.014	0.002	0.006	0.009	0.009	0.011	0.011	0.009	0.007	0.010
BGG_QOSDA	NODE_5146_length_26406_cov_116.3	0.785	0.004	0.000	0.678	0.316	0.003	0.000	0.007	0.001	0.033	0.259	0.001	12602	67.454	26406	0.007	0.004	0.005	0.003	0.002	0.003	0.002	0.004	0.005	0.005	0.004	0.002	0.001	0.003	0.006	0.002	0.004	0.005	0.004	0.003
BGG_QOSDA	NODE_29156_length_6658_cov_16.2	0.259	0.004	0.002	0.117	0.208	0.000	0.006	0.010	0.005	0.033	0.259	0.006	430	9.255	6658	0.011	0.017	0.000	0.000	0.000	0.018	0.000	0.016	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_9864_length_15485_cov_28.1	0.410	0.010	0.001	0.024	0.125	0.000	0.014	0.016	0.003	0.031	0.247	0.004	1875	16.527	15485	0.012	0.018	0.010	0.011	0.007	0.024	0.017	0.010	0.013	0.007	0.008	0.007	0.014	0.011	0.007	0.004	0.007	0.007	0.004	0.000
BGG_QOSDA	NODE_3109_length_39393_cov_37.7	0.626	0.002	0.000	0.057	0.305	0.001	0.004	0.003	0.001	0.030	0.247	0.002	6050	21.653	39393	0.002	0.005	0.000	0.003	0.007	0.004	0.000	0.002	0.000	0.002	0.002	0.005	0.002	0.000	0.002	0.003	0.000	0.000	0.005	0.000
BGG_QOSDA	NODE_379_length_149116_cov_79.2	0.997	0.001	0.000	0.240	0.179	0.001	0.000	0.002	0.000	0.030	0.247	0.001	48639	46.371	149116	0.002	0.003	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.002	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002
BGG_QOSDA	NODE_41971_length_5118_cov_26.3	0.313	0.008	0.002	0.141	0.140	0.003	0.005	0.018	0.005	0.034	0.259	0.006	578	15.550	5118	0.015	0.019	0.009	0.014	0.026	0.010	0.000	0.011	0.000	0.011	0.000	0.010	0.011	0.000	0.000	0.000	0.000	0.012	0.000	0.011
BGG_QOSDA	NODE_3982_length_32377_cov_32.8	0.558	0.004	0.001	0.236	0.382	0.003	0.002	0.007	0.003	0.028	0.237	0.003	4424	19.124	32377	0.000	0.016	0.009	0.003	0.002	0.002	0.000	0.005	0.005	0.002	0.002	0.008	0.000	0.005	0.003	0.003	0.003	0.003	0.005	0.003
BGG_QOSDA	NODE_33252_length_6052_cov_18.0	0.303	0.008	0.003	0.302	0.480	0.006	0.005	0.021	0.014	0.028	0.236	0.015	436	10.038	6052	0.000	0.057	0.014	0.000	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.014	0.000	0.015	0.000	0.000	0.000	0.000	0.034
BGG_QOSDA	NODE_13313_length_12169_cov_29.4	0.415	0.013	0.002	0.115	0.122	0.007	0.006	0.022	0.004	0.027	0.235	0.005	1739	17.894	12169	0.015	0.028	0.024	0.014	0.016	0.011	0.015	0.022	0.011	0.007	0.009	0.004	0.000	0.019	0.015	0.008	0.013	0.008	0.010	0.004
BGG_QOSDA	NODE_7039_length_20472_cov_100.2	0.677	0.002	0.001	0.027	0.278	0.000	0.007	0.004	0.002	0.026	0.235	0.002	8464	58.464	20472	0.001	0.006	0.003	0.003	0.001	0.001	0.006	0.005	0.000	0.001	0.005	0.007	0.000	0.000	0.001	0.003	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_38585_length_5435_cov_16.6	0.298	0.002	0.002	0.436	0.122	0.000	0.001	0.023	0.004	0.027	0.235	0.004	339	8.587	5435	0.018	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_5617_length_24688_cov_20.3	0.428	0.004	0.001	0.010	0.402	0.000	0.018	0.006	0.003	0.025	0.226	0.004	2183	12.468	24688	0.000	0.016	0.003	0.003	0.003	0.003	0.000	0.008	0.008	0.006	0.000	0.006	0.006	0.015	0.003	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_56484_length_4151_cov_77.4	0.563	0.023	0.004	0.000	0.000	0.004	0.018	0.030	0.007	0.025	0.226	0.016	1385	46.272	4151	0.000	0.036	0.053	0.034	0.042	0.000	0.020	0.010	0.042	0.019	0.019	0.043	0.040	0.018	0.000	0.031	0.000	0.009	0.009	0.027
BGG_QOSDA	NODE_3259_length_37933_cov_23.9	0.553	0.001	0.000	0.061	0.280	0.000	0.002	0.002	0.001	0.028	0.236	0.001	3619	13.525	37933	0.000	0.003	0.004	0.000	0.002	0.000	0.002	0.000	0.000	0.002	0.000	0.000	0.002	0.000	0.004	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_5059_length_26747_cov_22.1	0.443	0.001	0.001	0.293	0.271	0.000	0.001	0.004	0.002	0.050	0.316	0.002	2438	13.048	26747	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_14_length_573159_cov_69.7	1.000	0.002	0.000	0.199	0.177	0.001	0.000	0.002	0.000	0.034	0.259	0.000	162261	40.277	573159	0.002	0.003	0.002	0.002	0.001	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.002	0.002	0.002	0.001	0.002	0.001	0.001
BGG_QOSDA	NODE_14548_length_11369_cov_16.8	0.304	0.005	0.001	0.065	0.165	0.000	0.009	0.010	0.003	0.035	0.262	0.005	821	10.190	11369	0.007	0.010	0.007	0.008	0.017	0.008	0.009	0.000	0.000	0.016	0.007	0.008	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000
BGG_QOSDA	NODE_91_length_300484_cov_43.3	1.000	0.001	0.000	0.000	0.174	0.000	0.002	0.001	0.000	0.049	0.314	0.000	52826	25.123	300484	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.001	0.001	0.001	0.000	0.000	0.002	0.000	0.001	0.000
BGG_QOSDA	NODE_13981_length_11716_cov_15.7	0.402	0.012	0.003	0.251	0.237	0.007	0.006	0.032	0.012	0.048	0.310	0.013	756	9.123	11716	0.010	0.065	0.015	0.016	0.000	0.015	0.018	0.000	0.000	0.018	0.000	0.000	0.000	0.029	0.000	0.015	0.014	0.000	0.017	0.000
BGG_QOSDA	NODE_2705_length_43505_cov_71.3	0.775	0.002	0.000	0.149	0.211	0.001	0.001	0.003	0.001	0.047	0.304	0.001	12854	41.963	43505	0.003	0.002	0.002	0.003	0.003	0.000	0.002	0.001	0.004	0.002	0.003	0.002	0.003	0.000	0.000	0.002	0.002	0.000	0.002	0.002
BGG_QOSDA	NODE_1068_length_80037_cov_25.2	0.891	0.004	0.001	0.009	0.220	0.000	0.010	0.006	0.002	0.046	0.303	0.002	8497	14.901	80037	0.005	0.008	0.001	0.007	0.004	0.005	0.002	0.011	0.004	0.002	0.002	0.003	0.008	0.002	0.002	0.003	0.003	0.004	0.000	0.000
BGG_QOSDA	NODE_74231_length_3430_cov_29.0	0.334	0.016	0.004	0.000	0.000	0.000	0.020	0.022	0.008	0.045	0.303	0.017	540	18.653	3430	0.009	0.060	0.000	0.000	0.029	0.012	0.000	0.013	0.042	0.039	0.012	0.000	0.024	0.027	0.028	0.026	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_26053_length_7229_cov_22.0	0.334	0.015	0.002	0.006	0.210	0.000	0.037	0.021	0.006	0.045	0.300	0.008	698	13.409	7229	0.016	0.030	0.028	0.016	0.000	0.016	0.020	0.017	0.018	0.027	0.018	0.000	0.026	0.009	0.015	0.018	0.000	0.000	0.017	0.009
BGG_QOSDA	NODE_2177_length_50730_cov_37.5	0.732	0.002	0.000	0.059	0.169	0.000	0.003	0.003	0.001	0.035	0.261	0.001	7964	22.213	50730	0.001	0.005	0.004	0.000	0.003	0.002	0.000	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.000	0.002	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_16613_length_10252_cov_19.2	0.302	0.004	0.002	0.090	0.241	0.000	0.009	0.010	0.005	0.043	0.291	0.006	845	11.681	10252	0.000	0.017	0.014	0.000	0.015	0.000	0.016	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000
BGG_QOSDA	NODE_24865_length_7495_cov_14.2	0.344	0.007	0.003	0.416	0.320	0.003	0.004	0.030	0.013	0.042	0.291	0.013	423	7.994	7495	0.018	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_375_length_149863_cov_65.9	0.996	0.001	0.000	0.353	0.206	0.001	0.000	0.003	0.001	0.041	0.285	0.001	39995	38.234	149863	0.002	0.004	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.002	0.001	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001
BGG_QOSDA	NODE_45627_length_4826_cov_14.7	0.286	0.011	0.004	0.058	0.287	0.000	0.033	0.022	0.012	0.040	0.283	0.016	281	8.135	4826	0.000	0.033	0.040	0.022	0.000	0.000	0.026	0.000	0.023	0.024	0.000	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_1720_length_59233_cov_39.7	0.790	0.001	0.000	0.189	0.190	0.000	0.000	0.002	0.001	0.038	0.276	0.001	8984	21.712	59233	0.000	0.004	0.001	0.001	0.001	0.000	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.000	0.001	0.000	0.000	0.001	0.001
BGG_QOSDA	NODE_25917_length_7257_cov_12.6	0.310	0.005	0.003	0.205	0.154	0.000	0.005	0.023	0.008	0.038	0.276	0.009	422	7.919	7257	0.000	0.040	0.029	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_14222_length_11567_cov_36.6	0.357	0.003	0.001	0.302	0.526	0.002	0.002	0.007	0.005	0.037	0.270	0.005	1711	21.029	11567	0.000	0.020	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.013	0.006	0.000	0.000	0.000	0.000	0.007	0.000
BGG_QOSDA	NODE_69448_length_3591_cov_39.0	0.385	0.009	0.003	0.323	0.351	0.006	0.005	0.027	0.014	0.043	0.291	0.014	592	22.779	3591	0.020	0.042	0.000	0.019	0.000	0.000	0.000	0.000	0.049	0.000	0.025	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_530_length_121492_cov_596.8	1.000	0.002	0.000	0.000	0.674	0.002	0.002	0.002	0.000	1.000	1.000	0.000	295533	346.683	121492	0.001	0.003	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.002	0.002	0.002	0.002	0.002	0.002	0.002
BGG_QOSDA	NODE_60413_length_3956_cov_20.8	0.281	0.006	0.003	0.990	0.938	0.005	0.003	0.018	0.012	0.546	1.000	0.011	320	11.686	3956	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.038	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_53765_length_4302_cov_15.4	0.281	0.020	0.007	0.832	1.584	0.021	0.008	0.021	0.033	1.000	1.000	0.031	287	8.879	4302	0.000	0.000	0.077	0.000	0.033	0.000	0.045	0.056	0.000	0.000	0.111	0.000	0.037	0.000	0.032	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_148_length_231255_cov_123.2	1.000	0.002	0.000	0.178	0.246	0.002	0.000	0.002	0.000	1.000	1.000	0.000	115682	71.062	231255	0.001	0.002	0.001	0.002	0.002	0.001	0.002	0.003	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.002	0.002	0.003	0.002	0.002
BGG_QOSDA	NODE_5422_length_25367_cov_16.9	0.403	0.001	0.000	0.990	0.710	0.001	0.000	0.003	0.002	0.528	1.000	0.002	1758	9.913	25367	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.005	0.005	0.000
BGG_QOSDA	NODE_34166_length_5931_cov_10.4	0.220	0.004	0.002	0.333	1.064	0.005	0.003	0.005	0.010	1.000	1.000	0.010	272	6.343	5931	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.033	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_77254_length_3340_cov_20.5	0.319	0.006	0.003	0.990	0.696	0.005	0.004	0.028	0.015	0.415	1.000	0.014	275	11.742	3340	0.028	0.000	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.053	0.000
BGG_QOSDA	NODE_62499_length_3863_cov_85.4	0.467	0.006	0.002	0.322	3.521	0.006	0.003	0.007	0.007	0.735	1.000	0.008	1404	49.760	3863	0.000	0.023	0.000	0.006	0.000	0.008	0.000	0.008	0.000	0.008	0.022	0.000	0.007	0.000	0.008	0.000	0.008	0.000	0.000	0.020
BGG_QOSDA	NODE_21402_length_8427_cov_71.0	0.505	0.015	0.002	0.375	0.955	0.016	0.002	0.016	0.007	1.000	1.000	0.007	2527	41.538	8427	0.011	0.015	0.014	0.014	0.010	0.005	0.036	0.015	0.010	0.026	0.013	0.025	0.020	0.010	0.009	0.015	0.026	0.014	0.009	0.010
BGG_QOSDA	NODE_49398_length_4560_cov_12.7	0.339	0.010	0.006	0.990	1.030	0.009	0.006	0.036	0.027	0.490	1.000	0.025	231	7.184	4560	0.036	0.000	0.000	0.000	0.000	0.100	0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_65776_length_3730_cov_13.4	0.223	0.006	0.003	0.571	1.344	0.007	0.003	0.007	0.012	1.000	1.000	0.011	240	8.881	3730	0.000	0.000	0.000	0.020	0.000	0.026	0.000	0.026	0.000	0.023	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_28081_length_6846_cov_11.4	0.212	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	332	6.874	6846	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_29217_length_6648_cov_24.6	0.270	0.006	0.001	0.075	1.606	0.006	0.011	0.006	0.005	1.000	1.000	0.006	697	14.500	6648	0.000	0.016	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.013	0.012	0.014	0.000	0.012	0.011	0.000	0.000	0.011	0.000
BGG_QOSDA	NODE_10780_length_14429_cov_14.6	0.278	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	861	8.445	14429	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_11586_length_13584_cov_85.7	0.559	0.004	0.001	0.804	2.291	0.004	0.001	0.005	0.003	0.887	1.000	0.002	4855	49.887	13584	0.005	0.005	0.002	0.003	0.003	0.008	0.004	0.010	0.002	0.002	0.002	0.000	0.007	0.000	0.003	0.003	0.005	0.005	0.003	0.005
BGG_QOSDA	NODE_24323_length_7622_cov_10.4	0.216	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	344	6.565	7622	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_8476_length_17560_cov_26.3	0.425	0.012	0.002	0.990	2.106	0.012	0.002	0.016	0.009	0.861	1.000	0.009	2048	15.605	17560	0.016	0.009	0.007	0.023	0.008	0.007	0.008	0.000	0.008	0.013	0.021	0.034	0.007	0.000	0.026	0.013	0.007	0.007	0.020	0.007
BGG_QOSDA	NODE_101_length_286171_cov_65.3	1.000	0.003	0.000	0.990	0.518	0.003	0.000	0.003	0.001	1.000	1.000	0.001	77017	38.271	286171	0.002	0.005	0.003	0.003	0.003	0.001	0.004	0.004	0.003	0.003	0.002	0.004	0.004	0.003	0.003	0.003	0.002	0.003	0.003	0.003
BGG_QOSDA	NODE_2617_length_44385_cov_64.8	0.770	0.005	0.000	0.000	0.000	0.006	0.002	0.006	0.001	1.000	1.000	0.002	11711	37.372	44385	0.004	0.009	0.003	0.004	0.004	0.007	0.005	0.004	0.005	0.006	0.004	0.004	0.009	0.005	0.004	0.006	0.009	0.004	0.006	0.004
BGG_QOSDA	NODE_22201_length_8197_cov_26.5	0.420	0.018	0.003	0.000	0.372	0.033	0.068	0.033	0.009	1.000	1.000	0.021	991	16.469	8197	0.009	0.018	0.014	0.014	0.013	0.000	0.044	0.030	0.000	0.032	0.000	0.016	0.000	0.017	0.029	0.014	0.016	0.045	0.000	0.045
BGG_QOSDA	NODE_5276_length_25878_cov_34.2	0.480	0.004	0.001	0.490	1.649	0.004	0.001	0.004	0.003	1.000	1.000	0.003	3717	19.909	25878	0.003	0.003	0.004	0.005	0.004	0.000	0.004	0.003	0.011	0.008	0.000	0.007	0.002	0.006	0.000	0.002	0.004	0.004	0.002	0.004
BGG_QOSDA	NODE_9469_length_16000_cov_13.3	0.305	0.002	0.001	0.110	0.496	0.004	0.007	0.004	0.005	1.000	1.000	0.006	870	7.847	16000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.010	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_7645_length_19132_cov_16.9	0.333	0.001	0.001	0.918	2.192	0.001	0.001	0.001	0.003	0.999	1.000	0.003	1328	9.905	19132	0.000	0.000	0.010	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000
BGG_QOSDA	NODE_334_length_158392_cov_31.7	0.996	0.002	0.000	0.323	3.590	0.002	0.000	0.002	0.001	1.000	1.000	0.001	20729	18.660	158392	0.001	0.004	0.002	0.002	0.000	0.001	0.001	0.001	0.001	0.004	0.001	0.001	0.004	0.001	0.003	0.002	0.001	0.001	0.002	0.000
BGG_QOSDA	NODE_6694_length_21353_cov_29.5	0.427	0.006	0.001	0.172	0.497	0.006	0.003	0.006	0.003	1.000	1.000	0.004	2621	17.513	21353	0.002	0.004	0.006	0.003	0.010	0.003	0.003	0.000	0.004	0.011	0.007	0.000	0.013	0.007	0.007	0.003	0.016	0.003	0.007	0.000
BGG_QOSDA	NODE_54330_length_4270_cov_39.1	0.342	0.011	0.005	0.990	4.079	0.011	0.005	0.016	0.022	0.790	1.000	0.020	711	23.164	4270	0.016	0.000	0.000	0.000	0.000	0.086	0.033	0.024	0.000	0.012	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.030
BGG_QOSDA	NODE_19507_length_9047_cov_18.8	0.253	0.001	0.001	0.323	1.020	0.002	0.001	0.002	0.003	1.000	1.000	0.003	685	10.507	9047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.009	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_60518_length_3951_cov_11.6	0.218	0.006	0.006	0.191	1.156	0.008	0.013	0.008	0.021	1.000	1.000	0.024	190	6.656	3951	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_74866_length_3411_cov_12.6	0.203	0.003	0.002	0.790	2.967	0.004	0.003	0.004	0.011	0.993	1.000	0.010	193	7.219	3411	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.000
BGG_QOSDA	NODE_252_length_185761_cov_281.9	1.000	0.001	0.000	0.990	0.665	0.001	0.000	0.001	0.000	1.000	1.000	0.000	211516	162.921	185761	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001
